X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-152.516666666480035,57.716666666888038,2929,19830,19080,WOMENS BAY,US,57.716667,-152.516667,57,43,N,152,31,W,CP09,16596,V,CN,G,N,N,N,Y, ,L, ,L,L,7, , , , , ,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y, ,Y, , , , ,Y,Y, , , , , , , , , ,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y, , , 
-153.166666666339665,57.166666666751077,2930,19840,19080,PORT HOBRON,US,57.166667,-153.166667,57,10,N,153,10,W,CP09,16592,V,CN,G,N,N,N,Y, , , ,L, ,6, , , , , ,Y, ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-153.199999999734899,57.149999999833234,2931,19850,19080,MCCORD,US,57.15,-153.2,57,9,N,153,12,W,CP09,16592,V,CN,G, , , ,Y, , , ,L, ,6, , , , , ,Y, ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-153.500000000292005,57.116666666709541,2932,19860,19080,THREE SAINTS BAY,US,57.116667,-153.5,57,7,N,153,30,W,CP09,16592,V,CN,G, , , , , , , ,M, ,6, , , , , , , ,Y, ,Y, , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , 
-154.150000000151664,56.999999999987978,2933,19870,19080,TRAP POINT,US,57,-154.15,57,0,N,154,9,W,CP09,16591,V,CN,G,N,N,N, , , , ,K, ,9, , , , , ,Y, ,Y, , , , , , , , ,Y, ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y, , , , ,C, , 
-154.250000000337337,56.900000000232993,2934,19880,19080,LAZY BAY,US,56.9,-154.25,56,54,N,154,15,W,CP09,16591,V,CN,P,N,N,N, , ,A,F,L, ,9, ,Y, , , ,Y, ,Y, , , , , , , , , ,Y,Y,Y, ,Y,Y, , , ,Y,N, , , , , , , , , ,N,N,N,N,N,Y,Y,N,Y,N,Y,C, , 
-154.449999999810416,57.566666666785963,2935,19890,19080,KARLUK,US,57.566667,-154.45,57,34,N,154,27,W,CP09,16599,V,OR,P,N,N,N, , , ,B, , ,11, , , , , ,Y, ,Y, , , , , , , , ,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-154.000000000322217,57.633333333112084,2936,19900,19080,UYAK,US,57.633333,-154,57,38,N,154,0,W,CP09,16599,V,CN,F,N,N,N,Y, , ,B, , ,14, , , , , ,Y, ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-153.983333333175466,57.533333333465798,2937,19910,19080,LARSEN BAY,US,57.533333,-153.983333,57,32,N,153,59,W,CP09,16599,V,CN,G,N,N,N,Y, ,L,A,P, ,14, ,Y, , , ,Y, ,Y, , , , , , , , , ,Y,Y,Y, ,Y,Y, , , ,Y,N, , ,Y, , , , , ,Y,Y,Y,Y,N,N, ,Y,Y,Y,Y,N,C, ,S
-153.316666667067409,57.73333333337402,2938,19920,19080,PORT OBRIEN,US,57.733333,-153.316667,57,44,N,153,19,W,CP09,16597,V,CN,G,N,N,N, , , ,A,K,M,11, , , , , ,Y, ,Y, , , , , , , , ,Y, ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y, , , , , 
-91.866666666588216,18.633333333297969,2939,9490,9350,CIUDAD DEL CARMEN,MX,18.633333,-91.866667,18,38,N,91,52,W,148,28264/3,V,CB,E,N,N,N,Y,N,O,M,N,O,0,M,Y,Y,N,N,Y,Y, , , ,N,N,Y, ,Y, , ,Y,Y,Y, ,Y, , , , ,Y, , , , , , , , , , , , , , , , ,Y, , , , ,C, , 
-89.666666666994274,21.283333333519668,2940,9510,9350,PROGRESO,MX,21.283333,-89.666667,21,17,N,89,40,W,148,28223,V,OR,F,N,N,N,Y,Y,J,L,J,J,0,L,Y,Y,N,Y,Y,Y,Y, , ,N,Y, , ,Y,Y, ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y, , , ,B, ,S
-86.966666666471809,20.499999999837357,2941,9550,9350,SAN MIGUEL DE COZUMEL,MX,20.5,-86.966667,20,30,N,86,58,W,148,28196/7,V,OR,F,Y,Y,N,Y,N,H,J,G,O,0,M,Y,Y,Y,N,Y,Y,Y, , ,N,N,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y,Y, ,N, , , , , , , ,Y, , , , ,Y, , , , , , , , 
-88.600000000143382,15.733333333418246,2942,9620,9600,PUERTO BARRIOS,GT,15.733333,-88.6,15,44,N,88,36,W,148,28165,S,OR,F,N,N,N,Y,N,K,L,L, ,1,M,N,Y,Y,N,Y,Y,Y, ,Y,N,Y, , , , , ,Y, , ,Y,Y, , , , ,Y,Y, ,N, , , , , , , ,Y, , , , , ,Y, , , , ,B, ,S
-88.616666666391851,15.700000000074047,2943,9625,9600,SANTO THOMAS DE CASTILLA,GT,15.7,-88.616667,15,42,N,88,37,W,148,28165,S,CN,G,N,N,N,Y,N,K,O,L,L,1,L,Y,Y,Y,N,Y,Y,Y, , ,Y,Y, , , , , ,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y, , , , , ,Y,Y, , , ,B, ,S
-87.950000000283765,15.833333333183134,2944,9650,9630,PUERTO CORTES,HN,15.833333,-87.95,15,50,N,87,57,W,148,28170,S,OR,F,Y,Y,N,Y,N,G,L,J,H,0,L,Y,Y,Y,N,Y,Y,Y, , ,N,Y, , ,Y, , ,Y, , ,Y,Y, , , , ,Y,Y, ,N, , ,Y, , ,Y, ,Y,Y,N,N,N, ,Y,Y, , , ,C,S,S
-87.450000000253567,15.783333332969468,2945,9660,9630,TELA,HN,15.783333,-87.45,15,47,N,87,27,W,148,28161,V,OR,G,N,Y,N,Y,N, ,J, ,M,0,L, ,Y,Y,N,Y,Y,Y, , ,N,N, , ,Y,Y,Y,Y, , ,Y,Y, ,Y, , ,Y,N, ,N, ,Y, , , , ,Y,Y, , , , , ,N,N, , , ,N, ,S
-86.800000000393936,15.783333332969468,2946,9670,9630,LA CEIBA,HN,15.783333,-86.8,15,47,N,86,48,W,148,28144,V,OR,G,N,N,N,Y,N,N,B,K, ,0,L,Y,Y,Y,N,Y,Y,Y, , , ,N,Y, , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y, , , , ,S
-85.950000000162916,15.916666666447181,2947,9680,9630,TRUJILLO,HN,15.916667,-85.95,15,55,N,85,57,W,148,28142,V,OR,F,N,N,N, ,N,H,L,N, ,1,L, ,Y,Y,N,Y,N,N,N,Y,N,N,Y, , ,Y,Y,Y,Y, , , ,Y, , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,N, , , ,N, , 
-85.983333333558164,16.000000000368775,2948,9690,9630,PUERTO CASTILLA,HN,16,-85.983333,16,0,N,85,59,W,148,28142,V,OR,F,N,Y,N,Y,N,H,A,K, ,0,L,Y,N,Y,N,Y,Y,Y, , ,N,N, , ,Y,Y,Y,Y,Y, , ,Y,Y, , , ,Y,N, ,N,N,N,N,N,N,N,N,Y, , , , , ,Y,N,N, , ,C, , 
-93.949999999748002,29.999999999965983,2949,9100,8650,PORT NECHES,US,30,-93.95,30,0,N,93,57,W,CP05,11343,S,RN,G,N,N,N, ,Y,J,L,J,J,0,L, , ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, , ,Y,Y,Y,Y, , , , ,Y, , , , ,N, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C,S, 
-94.083333333328952,30.083333333064999,2950,9140,8650,BEAUMONT,US,30.083333,-94.083333,30,5,N,94,5,W,CP05,11343,M,RN,G,Y,N,Y,Y,Y,J,L,L,L,0,L, ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, , ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,N, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,S
-94.783333333730567,29.316666666851042,2951,9150,8650,GALVESTON,US,29.316667,-94.783333,29,19,N,94,47,W,CP05,11324,L,CN,G,N,N,N,Y,Y,J,L,L,M,0,L, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,S
-81.650000000262423,30.316666666778868,2952,8580,6585,JACKSONVILLE,US,30.316667,-81.65,30,19,N,81,39,W,CP04,11491,M,RN,E,Y,N,N,Y,Y,J,J,J,J,1,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,M
-81.31666666631007,29.899999999613598,2953,8590,6585,ST AUGUSTINE,US,29.9,-81.316667,29,54,N,81,19,W,CP04,11488,V,CN,E,Y,N,N,Y,Y,O,M,N, ,5,M,Y, ,Y,N,N,N, , ,Y, , ,Y,Y, ,Y, , , , , ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , ,Y,Y,Y, ,Y,Y,Y,C, ,S
-80.616666666806765,28.699999999764888,2954,8595,6585,CANAVERAL HARBOR,US,28.7,-80.616667,28,42,N,80,37,W,CP04,11478,V,CN,E,Y,N,N,Y, ,H,H,H,J,4,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y, , ,Y,Y,Y,Y, , , , ,Y,Y, ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y,N,N,N, , 
-80.316666666249645,27.466666666723704,2955,8600,6585,FORT PIERCE,US,27.466667,-80.316667,27,28,N,80,19,W,CP04,11475,V,CN,E,N,N,N,Y, ,L,M,M, ,1,M, ,Y,Y,N,Y,Y, , , , ,Y, , , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, ,S
-80.049999999986071,26.766666666328202,2956,8610,6585,PALM BEACH,US,26.766667,-80.05,26,46,N,80,3,W,CP04,11466,V,CN,E,Y,N,N,N, ,K,A,K,K,3,L, ,Y,Y, ,Y,Y, , , , ,Y,Y, , ,Y,Y, , ,Y,Y,Y, , , , ,Y,Y, ,N,Y, , ,Y, , , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-80.116666666776553,26.100000000175978,2957,8630,6585,PORT EVERGLADES,US,26.1,-80.116667,26,6,N,80,7,W,CP04,11470,M,CN,E,Y,N,N,Y, ,H,A, ,J,3,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B,S,S
-80.18333333356702,25.783333333668502,2958,8640,6585,MIAMI,US,25.783333,-80.183333,25,47,N,80,11,W,CP04,11468,S,CN,E,N,N,N,Y, ,H,A,H,K,3,L,Y,Y,Y,N,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B,S,M
-81.816666666340296,24.550000000255945,2959,8660,8650,KEY WEST,US,24.55,-81.816667,24,33,N,81,49,W,CP04,11447,S,CN,G,N,N,N,Y, ,K,N,K, ,1,L, ,Y,Y,N,Y,Y, , , , ,Y,Y, , ,Y,Y,Y,Y,Y, ,Y, , , , ,Y,Y, ,N, ,Y, , , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,M
-82.333333333517274,26.699999999765726,2960,8665,8650,BOCA GRANDE,US,26.7,-82.333333,26,42,N,82,20,W,CP05,11426,V,CN,E,N,N,N,Y, ,K,M,K,L,1,L,Y, ,Y,N,Y,Y,Y, , , ,Y,Y, , ,Y, ,Y,Y, , ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y,Y,Y,C, ,M
-82.566666666385586,27.633333333711427,2961,8667,8650,PORT MANATEE,US,27.633333,-82.566667,27,38,N,82,34,W,CP05,11414,S,CT, , , , , , ,J, , , ,0, , ,Y,Y,Y, , ,Y,Y, , , , , ,Y,Y, ,Y, , ,Y,Y,Y, , , , , , , , ,Y,Y,Y, , , , ,Y, , , , ,Y, , , ,Y,C,S, 
-82.449999999951444,27.916666666669098,2962,8670,8650,TAMPA,US,27.916667,-82.45,27,55,N,82,27,W,CP05,11413,M,CN,E,N,N,N,Y,Y,H,G,J,K,2,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-82.616666666927614,27.766666666405541,2963,8680,8650,ST PETERSBURG,US,27.766667,-82.616667,27,46,N,82,37,W,CP05,11413,S,CN,G,N,N,N,N,Y,N,M,N, ,2,L, ,Y,Y,N,Y,Y, , , , ,Y,Y, , ,Y, , ,Y,Y,Y,Y, , , , ,Y, , ,Y, ,Y, , , , , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-82.766666666757004,28.150000000125011,2964,8700,8650,TARPON SPRINGS,US,28.15,-82.766667,28,9,N,82,46,W,CP05,11411SC,V,CN,N,N,N,Y, ,Y,P,P,P, ,2,M, , ,N,N,N,N, , , , , , , , ,Y,N,Y,Y, ,Y,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , ,Y,Y,Y, ,Y,Y,Y,C, ,S
-84.666666666692151,29.849999999621183,2965,8720,8650,CARRABELLE,US,29.85,-84.666667,29,51,N,84,40,W,CP05,11404SC,V,RN,N,N,N, , ,Y,N,N,P, ,2,M,Y,Y,Y, , , ,Y, , , , , , , ,Y, , , , ,Y,Y, , , , ,Y, , , , , , , , , , , , , , , ,Y,Y, ,Y,Y,Y,C, ,S
-84.98333333349774,29.71666666662227,2966,8730,8650,APALACHICOLA,US,29.716667,-84.983333,29,43,N,84,59,W,CP05,11401,V,RN,N,N,N,N,Y, ,P,P,Q, ,1,M,Y,Y,N, , ,N,Y, , , , ,Y, , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,N, , , , , ,N, ,Y, , ,Y,Y,Y,Y,Y,Y,Y,C, ,S
-85.316666666551768,29.816666666641282,2967,8740,8650,PORT ST JOE,US,29.816667,-85.316667,29,49,N,85,19,W,CP05,11389,S,CN,N,N,N,N,Y, ,K,M,K,K,1,M,Y,Y,Y,N,Y,Y, , ,Y,N,Y, , , ,Y,Y, ,Y,Y,Y,Y, , , , ,Y, , ,N, , , , ,Y,Y,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,N, ,S
-85.649999999605797,30.133333332962238,2968,8750,8650,PANAMA CITY,US,30.133333,-85.65,30,8,N,85,39,W,CP05,11391,S,CN,N,N,N, , ,Y,K,K,K,L,1,M, ,Y,Y,N,Y,Y, , ,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,N, , ,Y, ,Y, , ,Y,Y, ,Y,Y,Y,Y,N,Y,Y,Y,C, ,S
-87.216666666486915,30.399999999710563,2969,8760,8650,PENSACOLA,US,30.4,-87.216667,30,24,N,87,13,W,CP05,11383,S,CN,N,N,N,N,Y, ,J,O,K,K,1,L,Y,Y,Y, ,Y,Y, , , , ,Y,Y, , ,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y, ,Y, , , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, ,S
-88.116666666361638,30.68333333340631,2970,8770,8650,MOBILE,US,30.683333,-88.116667,30,41,N,88,7,W,CP05,11376,L,RN,E,N,N,N,N, ,J,B,J,J,2,L,Y,Y,Y, ,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-88.566666666748148,30.350000000009675,2971,8780,8650,PASCAGOULA,US,30.35,-88.566667,30,21,N,88,34,W,CP05,11375,S,RN,E,N,N,N,Y,Y,K,M,J,J,2,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, , ,N, , ,Y,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L
-88.883333333553722,30.383333333646807,2972,8790,8650,BILOXI,US,30.383333,-88.883333,30,23,N,88,53,W,CP05,11373,V,CN,E,N,N,N,Y,Y,P,P,P, ,2, ,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y, , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,C,M,S
-89.083333333026829,30.350000000009675,2973,8800,8650,GULFPORT,US,30.35,-89.083333,30,21,N,89,5,W,CP05,11373,S,CN,E,N,N,N,Y, ,K,J,K, ,2,M,Y,Y,Y, , ,Y, , , , ,Y,Y, , ,Y, , ,Y,Y,Y,Y, , , , ,Y,Y, ,N, ,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-89.783333333428445,30.266666667010988,2974,8810,8650,SLIDELL,US,30.266667,-89.783333,30,16,N,89,47,W,CP05,11369,V,LC,E,N,N,N, ,Y,P,P,P, ,0,M,Y,Y,Y, ,Y,Y, , ,Y, ,Y, , , ,Y, , ,Y, ,Y,Y, , , , ,Y, , ,N,Y, ,Y,Y, , ,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B,S,S
-90.149999999877721,30.399999999710563,2975,8820,8650,MADISONVILLE,US,30.4,-90.15,30,24,N,90,9,W,CP05,11369,V,RN,E,N,N,N,Y,Y,P,P,P, ,0,M, , ,N,N,N,N, , , , , , , , ,Y, , , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,B,S,S
-77.000000000161108,-12.166666666966647,2976,14940,14830,CONCHAN OIL TERMINAL,PE,-12.166667,-77,12,10,S,77,0,W,125,22170,V,OR, , , , ,Y, , , , ,E,1,L, , , ,Y,Y, ,Y, , , , ,Y,Y, , , ,Y, ,Y,Y, ,Y,Y, , , , , , , , , , , , , , , , , , , ,Y,Y, ,Y,Y,C, , 
-77.133333333742058,-11.93333333300758,2977,14955,14830,LA PAMPILLA OIL TERMINAL,PE,-11.933333,-77.133333,11,56,S,77,8,W,125,22173,V,OR,P, , , , , , ,D,J,E,1, , , , , ,Y, ,Y, , , , ,Y,Y, , , ,Y, , ,Y, ,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , , 
53.050000000151257,24.866666666276682,2978,48267,48260,ZIRKUH OIL FIELD,AE,24.866667,53.05,24,52,N,53,3,E,172,62033,S,OR,P, , , ,Y, ,C, , ,C,1, ,N, , , ,Y,Y, , , , ,Y, ,Y, , , ,Y, , , , ,Y,Y, , ,Y,N, , , ,Y, , , , ,Y, , , , , ,N,N,N, , , ,N, , 
42.666666666849274,15.300000000152426,2979,48152,48143,SALIF,YE,15.3,42.666667,15,18,N,42,40,E,172,62285,V,CB,F, , , ,Y,Y,K,A,H, ,1,M,Y, , , ,Y,Y,Y, , ,Y, ,N, ,Y, , ,Y, ,Y, ,Y, ,Y, , , ,N, ,N, , , , , , , ,Y, , , , ,Y,Y,N,N, , ,N, , 
-158.099999999851349,21.266666667035416,2980,56270,56045,BARBERS POINT TERMINAL,US,21.266667,-158.1,21,16,N,158,6,W,CP07,19339,V,OR,P, , , ,Y, , ,B, ,B,0,M,N,Y, , ,Y,Y,Y, , , ,Y, , ,Y,Y,Y,Y, , , , ,Y,Y, , ,Y,Y, ,Y, , , , , , , , , , , , ,Y, , , , , , , , 
-13.433333333126937,27.083333333564735,2981,45809,45805,LAAYOUNE,EH,27.083333,-13.433333,27,5,N,13,26,W,143,51400,V,CN, , ,Y, ,Y, , ,A,M, ,2,M,Y, , , , ,Y, , , , ,Y, , ,Y, , ,Y, ,Y, ,Y, ,Y, , , ,N, , , , , , , , , , , , , , , ,N,N, , , ,N, , 
0.700000000401607,51.433333333561421,2982,31375,31330,ISLE OF GRAIN,GB,51.433333,0.7,51,26,N,0,42,E,192,37030,S,CN,F,Y, , ,Y, ,J,G,H,H,4,L, , , , ,Y,Y,Y, , , ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , , , ,Y,Y, , , , , ,Y,Y,Y, , ,C, ,S
1.316666666866008,51.949999999748989,2983,31560,31330,FELIXSTOWE,GB,51.95,1.316667,51,57,N,1,19,E,192,37054,V,RN,F,Y,N,N,Y, ,G,J,M,L,2,L, , ,Y,N,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,N,Y,Y, ,Y,Y,Y,Y,Y,B, ,S
-22.050000000074721,64.049999999815981,2984,75,60,STRAUMSVIK,IS,64.05,-22.05,64,3,N,22,3,W,181,38604,V,CN,F,N,N, ,Y,N, ,A, , ,0,L,Y,Y,N,N,N, ,Y, , , , , , , ,Y, , , ,Y, ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
-23.233333333359788,66.166666666767256,2985,185,60,BOLUNGAVIK,IS,66.166667,-23.233333,66,10,N,23,14,W,181,38690,V,CB,F,N, ,Y, , ,A, ,M, ,0,L, , ,N,N,N, , , , , , , , , ,Y, , , ,Y, ,Y, , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , 
-18.516666666467998,65.983333333358019,2986,280,200,DALVIK,IS,65.983333,-18.516667,65,59,N,18,31,W,181,38681,V,CB,F, , , , , ,N,B,B, ,0, ,Y, , , , ,N, , , , , , , , ,Y, , , , , ,Y, , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , 
-5.983333333215766,54.050000000067008,2987,33145,32790,KILKEEL,GB,54.05,-5.983333,54,3,N,5,59,W,141,36006,V,CN,F, , , ,Y,N,P,J,P, ,4,M,Y, , , ,Y, , , , , , , , , , , ,Y,Y, , , , , , , ,Y, , , , , , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, , 
-42.216666666462764,61.516666666646294,2988,542,540,QUTDLEQ,GL,61.516667,-42.216667,61,31,N,42,13,W,181,38060,V,CN,G,N,N,N,Y,N,A,A, , ,0,M,Y, ,N,N,N, ,N, ,N, ,N, , , , , , , , , , , , ,Y, ,N,N,N,N, , , , , , , ,N, , , , , , , , , , ,N, , 
-42.216666666462764,61.766666666829266,2989,543,540,KUSANARTOQ,GL,61.766667,-42.216667,61,46,N,42,13,W,181,38060,S,CN,G,N,N,Y,Y,N,H,E, , ,6,M,Y, ,N,N,N, ,N, ,N, ,N, , , , , , , , , , ,Y, , , , , ,N,N, , , , , , , ,N, , , , , ,Y, , , , ,D, , 
-3.549999999855175,53.53333333347188,2990,34650,34580,LIVERPOOL BAY TERMINAL,GB,53.533333,-3.55,53,32,N,3,33,W, ,36025,V,OR,P, , , ,Y, , , , ,A,8,M, ,Y,Y,N,Y,Y,Y, , , ,Y, , , ,Y,Y,Y, , , , , ,Y, , ,Y,N, ,N, , , , , , , , , , , , ,N,N,N, , , ,C, , 
1.200000000431823,51.083333333236666,2991,35700,35220,FOLKESTONE HARBOUR,GB,51.083333,1.2,51,5,N,1,12,E,191,37121,S,CB,G,Y,N,N,Y, ,Q,E,N, ,6,M,N,N,Y,N,Y,Y,Y, ,N, , , , , ,Y, ,Y, ,Y,Y,Y, , , , ,Y, , ,Y, ,Y, , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, , 
24.066666666444036,37.699999999694818,2992,42120,42010,LAVRIO,GR,37.7,24.066667,37,42,N,24,4,E,132,54344,V,CB,F, , , , , ,N,H,N,N,0,M, , , , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y,Y, , , , , ,Y,Y, ,Y,N,N,N, , , , ,Y, , , , , ,Y,Y,Y, , ,C, , 
28.299999999554064,45.433333333440572,2993,43925,43620,RENI,UA,45.433333,28.3,45,26,N,28,18,E,BA24,BA2214,V,RN,F, , ,Y,Y, ,M,K,O,M,6, , , , ,N,Y,Y,Y, , , ,Y, ,Y, , , ,Y,Y, , , , , , , , ,N, ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y, ,Y, ,C, , 
41.716666666432545,42.099999999957944,2994,44345,44275,SUPSA MARINE TERMINAL,GE,42.1,41.716667,42,6,N,41,43,E,BA24,55138,V,OR,P, , , ,Y,Y,A,G, , ,0,M, , ,Y, , ,Y,Y, , ,Y,Y, ,Y,Y, , ,Y, ,N, , , ,Y, , ,Y,N, ,N, , , , , , , , ,Y, ,Y,Y,N,N,N,N, , ,B, , 
-28.266666667057152,38.399999999722155,2995,38083,38060,LAJES,PT,38.4,-28.266667,38,24,N,28,16,W,143,51061,V,CB, , , , , , ,P,A, , ,0, , , , , , ,Y, , ,Y, , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
70.450000000124675,22.950000000374846,2996,48635,48610,NAVLAKHI,IN,22.95,70.45,22,57,N,70,27,E,173,63065,V,OR,P,Y,N,N,Y,N,J,J, , ,6,L,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,N,Y, , , ,Y, , , , ,Y,Y, , , ,Y,Y, , , , , ,Y,Y, , , ,C,S,S
96.849999999743574,13.050000000391682,2997,49685,49610,YETAGUN MARINE TERMINAL,MM,13.05,96.85,13,3,N,96,51,E,173,63430,V,OR,P,Y,Y, ,Y, ,A, , ,A,1, , , , , ,Y,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y,Y,N, , ,Y,Y, , ,Y,N, ,N, , , , , , , , , , , , , ,N,N,N, , ,N, , 
